,name,sector,industry,country,mktCap,fullTimeEmployees
OOK.AX,OOKAMI LTD FPO,Technology,Software—Application,Australia,7496258,
OOO.AX,error,,,,,
OPC.AX,delisted,,,,,
OPH.AX,OPHIR HCF UNITS,Financial,Asset Management,Australia,,
OPL.AX,OPYLLIMITD FPO,Healthcare,Health Information Services,Australia,6640560,
OPT.AX,OPTHEA FPO,Healthcare,Biotechnology,Australia,511560960,
OPY.AX,OPENPAY FPO,Technology,Information Technology Services,Australia,260306512,164
ORA.AX,ORORA FPO,Consumer Cyclical,Packaging & Containers,Australia,2887481344,3776
ORE.AX,OROCOBRE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,1617542656,
ORG.AX,ORIGIN ENE FPO,Energy,Oil & Gas Integrated,Australia,8330523136,5200
ORI.AX,ORICA FPO,Basic Materials,Specialty Chemicals,Australia,5729476096,13000
ORM.AX,ORION MET FPO,Basic Materials,Other Industrial Metals & Mining,Australia,27254852,
ORN.AX,ORION MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,125363208,
ORR.AX,ORECORP FPO,Basic Materials,Other Industrial Metals & Mining,Australia,190488656,
OSH.AX,OIL SEARCH FPO 10T,Energy,Oil & Gas E&P,Papua New Guinea,8768526336,1243
OSL.AX,ONCOSIL FPO,Healthcare,Medical Devices,Australia,73468208,
OSP.AX,OSPREY MED CDI FORUS,Healthcare,Medical Devices,United States,92368072,
OSX.AX,OSTEOPORE FPO,Healthcare,Medical Instruments & Supplies,Singapore,55115960,
OTW.AX,OTW HLDING FPO,Communication Services,Telecom Services,Australia,245886192,
OVH.AX,delisted,,,,,
OVN.AX,OVENTUS FPO,Healthcare,Medical Devices,Australia,30069780,
OVT.AX,OVATO FPO,Industrials,Specialty Business Services,Australia,73276800,1608
OXX.AX,OCTANEX FPO,Energy,Oil & Gas E&P,Australia,4128008,
OZF.AX,error,,,,,
OZG.AX,OZGROWTH FPO,Financial Services,Asset Management,Australia,75427584,
OZL.AX,OZMINER FPO,Basic Materials,Copper,Australia,7554266624,785
OZR.AX,error,,,,,
P2P.AX,delisted,,,,,
PAA.AX,PHARMAUST FPO,Healthcare,Biotechnology,Australia,31672998,
PAB.AX,PATRYS FPO,Healthcare,Biotechnology,Australia,52548576,
PAC.AX,PACCURRENT FPO,Financial Services,Asset Management,Australia,277466272,20
PAF.AX,PMASIAN FPO,Financial Services,Asset Management,Australia,52925556,
PAI.AX,PLAT ASIA FPO,Financial Services,Asset Management,Australia,470343040,
PAK.AX,PACIFICAM FPO,Basic Materials,Coking Coal,Australia,7327455,
PAL.AX,PALLAPHARM FPO,Consumer Defensive,Farm Products,Australia,89174000,
PAN.AX,PANORAMIC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,287127392,
PAR.AX,PARA BIO FPO,Healthcare,Biotechnology,Australia,604385536,
PAXX.AX,error,,,,,
PBH.AX,POINTSBET FPO,Consumer Cyclical,Gambling,Australia,2767752960,303
PBP.AX,PROBIOTEC FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,164773136,
PBX.AX,PACIFICBA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,1189842,
PCG.AX,PENGANA FPO,Financial Services,Asset Management,Australia,175414512,
PCH.AX,PROP CON FPO,Technology,Software—Application,Australia,685863,
PCI.AX,PERPCREDIT UNITS,,,Australia,,
PCK.AX,PAINCHEK FPO,Healthcare,Health Information Services,Australia,90144000,
PCL.AX,PANCONT FPO,Energy,Oil & Gas E&P,Australia,12013420,3
PDI.AX,PREDICTIVE FPO,Basic Materials,Gold,Australia,76280256,
PDL.AX,PENDAL FPO,Financial Services,Asset Management,Australia,2131729152,
PDN.AX,PALADIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,1063410048,
PDZ.AX,PRAIRIE FPO,Basic Materials,Coking Coal,Australia,47954552,
PE1.AX,PENGANAPET UNITS,Financial,Asset Management,Australia,282868416,
PEC.AX,PERPET RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,39468824,
PEK.AX,PEAK RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,145111328,
PEL.AX,delisted,,,,,
PEN.AX,PENINSULA FPO,Energy,Uranium,Australia,98268720,27
PET.AX,PHOSLOCK FPO,Industrials,Pollution & Treatment Controls,Australia,153125248,70
PEX.AX,PEEL MNG FPO,Basic Materials,Other Industrial Metals & Mining,Australia,115774752,
PFG.AX,PRIME FIN. FPO,Financial Services,Asset Management,Australia,19532200,
PFP.AX,PROPEL FP FPO,Consumer Cyclical,Personal Services,Australia,307833664,
PG1.AX,PEARGLOBAL FPO,Industrials,Waste Management,Australia,29759920,
PGC.AX,PARAGON FPO,Healthcare,Medical Distribution,Australia,76024120,400
PGF.AX,PMGLOBAL FPO,Financial Services,Asset Management,Australia,455500800,
PGG.AX,PARTNERSGG UNITS,,,Australia,,
PGH.AX,PACT GROUP FPO,Consumer Cyclical,Packaging & Containers,Australia,1283097600,
PGI.AX,delisted,,,,,
PGL.AX,PROSPA GRP FPO,Technology,Software—Infrastructure,Australia,137214000,210
PGM.AX,PLATINA FPO,Basic Materials,Other Precious Metals & Mining,Australia,20982302,
PGR.AX,delisted,,,,,
PGX.AX,PRIMERO FPO,Industrials,Engineering & Construction,Australia,100363384,
PGY.AX,PILOT FPO,Energy,Oil & Gas E&P,Australia,17905768,
PIA.AX,PENGANA IN FPO,Financial Services,Asset Management,Australia,317076608,
PIC.AX,PERPEQUITY FPO,Financial Services,Asset Management,Australia,425396960,
PIL.AX,PEPPERMINT FPO,Technology,Software—Infrastructure,Australia,53153460,
PIN.AX,PINCHME CDI FORUS,Communication Services,Advertising Agencies,United States,4807838,
PIO.AX,delisted,,,,,
PIQ.AX,PROTEOMICS FPO,Healthcare,Biotechnology,Australia,126067208,
PIXX.AX,error,,,,,
PKD.AX,PARKD LTD FPO,Industrials,Engineering & Construction,Australia,4208400,
PKO.AX,PEAKO LTD FPO,Basic Materials,Other Precious Metals & Mining,Australia,4993404,
PKS.AX,PKSHOLDING FPO,Healthcare,Health Information Services,Australia,78643264,
PL8.AX,PLATO INMX FPO,Financial Services,Asset Management,Australia,501266592,
PLC.AX,delisted,,,,,
PLL.AX,PIEDMONT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,1299609984,
PLS.AX,PILBARAMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,2998291456,109
PLUS.AX,error,,,,,
PLX.AX,delisted,,,,,
PM1.AX,delisted,,,,,
PM8.AX,error,,,,,
PMC.AX,PLATINUM FPO,Financial Services,Asset Management,Australia,437134528,
PME.AX,PROMEDICUS FPO,Healthcare,Health Information Services,Australia,4656192000,
PMGOLD.AX,error,,,,,
PMV.AX,PREM INV. FPO,Consumer Cyclical,Apparel Retail,Australia,4076450304,9000
PMY.AX,delisted,,,,,
PNC.AX,PIONEER CR FPO,Financial Services,Credit Services,Australia,32559118,
PNI.AX,PINNACLE FPO,Financial Services,Asset Management,Australia,1770525312,
PNL.AX,PARINGA FPO,Energy,Thermal Coal,Australia,20738866,
PNN.AX,PEPINNINI FPO,Basic Materials,Other Industrial Metals & Mining,Australia,13520292,
PNR.AX,PANTORO FPO,Basic Materials,Gold,Australia,274637984,
PNV.AX,POLYNOVO FPO,Healthcare,Biotechnology,Australia,1884955776,91
PNW.AX,delisted,,,,,
PNX.AX,PNX METALS FPO,Basic Materials,Other Precious Metals & Mining,Australia,29217522,
PO3.AX,PURIFLOH FPO,Utilities,Utilities—Regulated Water,Australia,32626822,
POD.AX,PODIUM FPO,Basic Materials,Other Industrial Metals & Mining,Australia,56072800,
POS.AX,POSEIDON FPO,Basic Materials,Other Industrial Metals & Mining,Australia,165755200,
POU.AX,error,,,,,
POW.AX,PROTEAN FPO,Utilities,Utilities—Independent Power Producers,Australia,7807356,
PPC.AX,PEET FPO,Real Estate,Real Estate—Development,Australia,541296000,215
PPE.AX,PEOPLEINFR FPO,Industrials,Staffing & Employment Services,Australia,338913504,
PPG.AX,PRO PAC FPO,Consumer Cyclical,Packaging & Containers,Australia,158165856,
PPH.AX,PUSHPAY FPO NZX,Technology,Software—Application,New Zealand,1994628992,441
PPK.AX,PPK GROUP FPO,Industrials,Farm & Heavy Construction Machinery,Australia,480879744,
PPL.AX,PUREPROFIL FPO,Communication Services,Advertising Agencies,Australia,26443250,
PPS.AX,PRAEMIUM FPO,Financial Services,Capital Markets,Australia,318507104,
PPT.AX,PERPETUAL FPO,Financial Services,Asset Management,Australia,1882314880,999
PPY.AX,PAPYRUS FPO,Basic Materials,Lumber & Wood Production,Australia,17963862,
PRM.AX,PROMINENCE FPO,Energy,Oil & Gas E&P,Australia,8468012,
PRN.AX,PERENTI FPO,Basic Materials,Other Industrial Metals & Mining,Australia,714859392,7983
PRO.AX,PROPHECY FPO,Technology,Software—Application,Australia,36191584,
PRT.AX,PRIME TV FPO,Communication Services,Broadcasting,Australia,75097648,
PRU.AX,PERSEUS FPO,Basic Materials,Gold,Australia,1392032128,
PRX.AX,PRODGOL FPO,Basic Materials,Gold,Australia,27289514,
PRZ.AX,delisted,,,,,
PSA.AX,PETSEC FPO,Energy,Oil & Gas E&P,Australia,8580348,
PSC.AX,PROSPECRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,59776200,
PSI.AX,PSC INSUR FPO,Financial Services,Insurance Brokers,Australia,1015612032,
PSL.AX,PATERSONS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,15851800,
PSQ.AX,PACSMILES FPO,Healthcare,Medical Care Facilities,Australia,398955008,
PSZ.AX,delisted,,,,,
PTB.AX,PTB GROUP FPO,Industrials,Aerospace & Defense,Australia,88880072,
PTL.AX,PENTAL FPO,Consumer Defensive,Household & Personal Products,Australia,55181660,147
PTM.AX,PLAT MGMT FPO,Financial Services,Asset Management,Australia,2962728960,
PTR.AX,PETRATHERM FPO,Basic Materials,Other Industrial Metals & Mining,Australia,25573052,
PTX.AX,PRESCIENT FPO,Healthcare,Biotechnology,Australia,67258064,
PUA.AX,PEAKMINLTD FPO,Basic Materials,Other Precious Metals & Mining,Australia,14752872,
PUR.AX,PURSUITMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,64007072,
PVE.AX,PO VALLEY FPO,Energy,Oil & Gas E&P,Australia,19418580,
PVL.AX,POWERHOUSE FPO NZ,Financial Services,Asset Management,New Zealand,9370407,
PVS.AX,PIVOTAL CDI FORUS,Technology,Semiconductor Equipment & Materials,United States,139560752,45
PWG.AX,PRIMEWEST STAPLED,,,Australia,521460640,
PWH.AX,PWR HLDING FPO,Consumer Cyclical,Auto Parts,Australia,586052992,
PWL.AX,POWERWRAP FPO,Financial,Investment Brokerage - National,Australia,68254544,70
PWN.AX,PARKWAY FPO,Basic Materials,Other Industrial Metals & Mining,Australia,37337272,
PWNCA.AX,PARKWAY CTG,Basic Materials,Industrial Metals & Minerals,Australia,14599840,
PXS.AX,PHARMAXIS FPO,Healthcare,Drug Manufacturers—General,Australia,31778718,64
PXX.AX,POLARX FPO,Basic Materials,Other Industrial Metals & Mining,Australia,41346560,1
PYC.AX,PYC THERAP FPO,Healthcare,Biotechnology,Australia,523203456,
PYG.AX,PAYGROUP FPO,Technology,Software—Application,Australia,53639496,229
QAG.AX,error,,,,,
QAN.AX,QANTAS FPO,Industrials,Airlines,Australia,9637664768,20000
QAU.AX,error,,,,,
QBE.AX,QBE INSUR. FPO,Financial Services,Insurance—Property & Casualty,Australia,14235293696,11190
QCB.AX,error,,,,,
QEM.AX,QEMLIMITED FPO,Energy,Oil & Gas E&P,Australia,21000000,
QFE.AX,QUICKFEE FPO,Technology,Information Technology Services,Australia,78881352,
QFN.AX,error,,,,,
QFY.AX,QUANTIFY FPO,Technology,Computer Hardware,Australia,12013720,
QGL.AX,QNTMGRPHTE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,11162574,
QHAL.AX,error,,,,,
QHL.AX,QUICKSTEP FPO,Industrials,Aerospace & Defense,Australia,46557484,270
QIP.AX,QANTMIP FPO,Industrials,Consulting Services,Australia,138359952,352
QLTY.AX,error,,,,,
QMIX.AX,error,,,,,
QOZ.AX,error,,,,,
QPON.AX,error,,,,,
QPR.AX,delisted,,,,,
QRE.AX,error,,,,,
QRI.AX,QUAL RE IF UNITS,Financial,Asset Management,Australia,366427744,
QSS.AX,QUESTUS FPO,Financial Services,Asset Management,Australia,,
QTG.AX,Q TECH FPO,Industrials,Security & Protection Services,Australia,600824,
QTM.AX,QUANTHEGRP FPO,Healthcare,Medical Devices,Australia,60928744,
QUAL.AX,error,,,,,
QUB.AX,QUBE FPO,Industrials,Integrated Freight & Logistics,Australia,5689431552,6500
QUE.AX,QUESTE FPO,Financial Services,Asset Management,Australia,1082892,
QUS.AX,error,,,,,
QVE.AX,QVEQUITIES FPO,Financial Services,Asset Management,Australia,224538880,
R3D.AX,R3DGLOBAL FPO,Financial Services,Financial Conglomerates,Australia,648274,
RAC.AX,RACEONCO FPO,Healthcare,Biotechnology,Australia,552239936,
RAG.AX,RAGNAR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,3447664,
RAN.AX,RANGE INTL FPO,Basic Materials,Specialty Chemicals,Australia,9930162,
RAP.AX,RESAPP FPO,Healthcare,Health Information Services,Australia,54270204,500
RARI.AX,error,,,,,
RBD.AX,RESTBRANNZ FPO NZX,Consumer Cyclical,Restaurants,New Zealand,1612828800,
RBL.AX,REDBUBBLE FPO,Consumer Cyclical,Internet Retail,Australia,1511380480,
RBR.AX,RBR GROUP FPO,Industrials,Specialty Business Services,Australia,13749340,
RBTZ.AX,error,,,,,
RBX.AX,delisted,,,,,
RCB.AX,error,,,,,
RCE.AX,RECCE LTD FPO,Healthcare,Biotechnology,Australia,168564672,
RCL.AX,READCLOUD FPO,Technology,Software—Application,Australia,45552428,24
RCP.AX,REDBANK FPO,Basic Materials,Copper,Australia,47439892,
RCT.AX,REEFCASINO UNIT,Consumer Cyclical,Resorts & Casinos,Australia,117032344,
RCW.AX,RIGHTCROWD FPO,Technology,Software—Infrastructure,Australia,93309720,150
RD1.AX,REG DIRECT FPO,Technology,Software—Application,Australia,3447459,
RDC.AX,REDCAPE STAPLED,Consumer Cyclical,Resorts & Casinos,Australia,549434048,840
RDF.AX,REDFLEX FPO,Industrials,Security & Protection Services,Australia,135272000,
RDG.AX,RESDEV FPO,Industrials,Engineering & Construction,Australia,109594680,115
RDH.AX,REDH EDU FPO,Consumer Defensive,Education & Training Services,Australia,45254720,
RDM.AX,RED METAL FPO,Basic Materials,Other Industrial Metals & Mining,Australia,31926958,
RDN.AX,RAIDEN RES FPO,Basic Materials,Other Precious Metals & Mining,Australia,27882900,
RDS.AX,REDSTONE FPO,Basic Materials,Copper,Australia,7908988,
RDV.AX,error,,,,,
RDY.AX,READYTECH FPO,Technology,Software—Application,Australia,186296848,200
RE1.AX,delisted,,,,,
REA.AX,REA GROUP FPO,Communication Services,Internet Content & Information,Australia,18504306688,1496
RED.AX,RED 5 LTD FPO,Basic Materials,Gold,Australia,414659200,
REE.AX,RARE X FPO,Basic Materials,Other Industrial Metals & Mining,Australia,52037160,
REF.AX,REVERSE FPO,Communication Services,Telecom Services,Australia,371442,
REG.AX,REG HEALTH FPO,Healthcare,Medical Care Facilities,Australia,634647872,
REH.AX,REECE FPO,Industrials,Industrial Distribution,Australia,11466216448,8000
REIT.AX,error,,,,,
RENT.AX,error,,,,,
RES.AX,RES GENER FPO,Energy,Thermal Coal,South Africa,37208320,29
REV.AX,delisted,,,,,
REX.AX,REG EX HLD FPO,Industrials,Airlines,Australia,174043328,
REY.AX,REY RES FPO,Energy,Thermal Coal,Australia,55104656,
REZ.AX,RES&EN GRP FPO,Basic Materials,Gold,Australia,19425646,1
RF1.AX,REGAL INV UNITS,,,Australia,,
RFF.AX,RURALFUNDS STAPLED,Real Estate,REIT—Specialty,Australia,2443800064,
RFG.AX,RTL FOOD FPO,Consumer Cyclical,Restaurants,Australia,154767296,
RFN.AX,delisted,,,,,
RFR.AX,RAFAELLA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,14709190,
RFT.AX,RECTIFIER FPO,Industrials,Electrical Equipment & Parts,Australia,50871300,
RFX.AX,REDFLOW FPO,Industrials,Electrical Equipment & Parts,Australia,85246864,58
RGB.AX,error,,,,,
RGI.AX,ROTOGRO FPO,Industrials,Specialty Industrial Machinery,Australia,14443380,
RGL.AX,RIVERSGOLD FPO,Basic Materials,Gold,Australia,23572980,
RGS.AX,REGENEUS FPO,Healthcare,Biotechnology,Australia,36034080,
RHC.AX,RAMSAY FPO,Healthcare,Medical Care Facilities,Australia,15470133248,78300
RHI.AX,REDHILL IR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,20957334,
RHP.AX,RHIPE LTD FPO,Technology,Software—Infrastructure,Australia,256109264,400
RHT.AX,RESONANCE FPO,Healthcare,Medical Devices,Australia,92170400,
RHY.AX,RHYTHM BIO FPO,Healthcare,Diagnostics & Research,Australia,257003024,
RIC.AX,RIDLEY FPO,Consumer Defensive,Farm Products,Australia,370614208,622
RIE.AX,RIEDEL RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,25251178,
RIM.AX,RIMFIRE FPO,Basic Materials,Other Precious Metals & Mining,Australia,18062400,
RINC.AX,error,,,,,
RIO.AX,RIO TINTO FPO,Basic Materials,Other Industrial Metals & Mining,United Kingdom,178536022016,47500
RKN.AX,RECKON FPO,Technology,Software—Application,Australia,90636000,
RLC.AX,REEDYLC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10803882,
RLE.AX,REALENERGY FPO,Energy,Oil & Gas E&P,Australia,39470760,3
RLG.AX,ROOLIFEGRO FPO,Technology,Software—Application,Australia,15072928,
RLT.AX,RENERGEN CDI 1:1,Financial Services,Asset Management,South Africa,251330048,35
RMC.AX,RESIMAC FPO,Financial Services,Mortgage Finance,Australia,933772672,
RMD.AX,RESMED CDI 10:1,Healthcare,Medical Instruments & Supplies,United States,35952594944,7770
RMG.AX,RMG FPO,Basic Materials,Copper,Australia,4217717,
RMI.AX,RES MINING FPO,Basic Materials,Other Industrial Metals & Mining,Australia,6843774,
RML.AX,RESOLMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10591100,
RMP.AX,REDEMPEROR FPO,Energy,Oil & Gas E&P,Australia,8929981,
RMS.AX,RAMELIUS FPO,Basic Materials,Gold,Australia,1290216960,224
RMT.AX,RMA ENERGY FPO,Basic Materials,Other Industrial Metals & Mining,Australia,2100240,
RMX.AX,REDMOUNT FPO,Basic Materials,Gold,Australia,13764521,
RMY.AX,RMA GLOBAL FPO,Communication Services,Internet Content & Information,Australia,127030392,92
RND.AX,RAND MIN FPO,Basic Materials,Gold,Australia,93230176,
RNE.AX,RENUENERGY FPO,Utilities,Utilities—Independent Power Producers,Australia,8603010,
RNO.AX,RHINOMED FPO,Healthcare,Medical Devices,Australia,31726124,
RNT.AX,RENTDOTCOM FPO,Communication Services,Internet Content & Information,Australia,93448696,
RNU.AX,RENASCOR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,249856496,
RNX.AX,RENEGADE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5187762,
RNY.AX,delisted,,,,,
ROBO.AX,error,,,,,
ROG.AX,RED SKY. FPO,Energy,Oil & Gas E&P,Australia,18405680,
ROO.AX,ROOTS CDI 1:1,Industrials,Farm & Heavy Construction Machinery,Israel,10795680,
RPG.AX,RAPTIS FPO,Real Estate,Real Estate—Diversified,Australia,1904589,
RPM.AX,RPMAUTOGRP FPO,Consumer Cyclical,Auto Parts,Australia,35266364,
RRL.AX,REGIS FPO,Basic Materials,Gold,Australia,1582163456,
RSG.AX,RESOLUTE FPO,Basic Materials,Gold,Australia,518828320,
RSH.AX,RESPIRI FPO,Healthcare,Medical Devices,Australia,115654560,
RSM.AX,error,,,,,
RTE.AX,RETECH CDI 1:1,Consumer Defensive,Education & Training Services,China,65215640,
RTG.AX,RTG MINING CDI 1:1,Basic Materials,Other Industrial Metals & Mining,Australia,103828904,6
RTR.AX,RUMBLE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,58541336,
RUL.AX,RPMGLOBAL FPO,Technology,Software—Application,Australia,306082144,
RVR.AX,REDRIVER FPO,Basic Materials,Other Industrial Metals & Mining,Australia,126854640,
RVS.AX,REVASUM CDI 1:1,Technology,Semiconductor Equipment & Materials,United States,42655776,
RWC.AX,RWC CORP FPO,Industrials,Building Products & Equipment,United States,3602833152,2257
RWD.AX,REWARD MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,27223418,
RXH.AX,REWARDLE FPO,Technology,Software—Infrastructure,Australia,5789531,
RXL.AX,ROX RES FPO,Basic Materials,Gold,Australia,86092856,5
RXM.AX,REXMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,84312360,
RXP.AX,RXPSERVICE FPO,Technology,Information Technology Services,Australia,94597280,600
RYD.AX,RYDERCAP FPO,Financial Services,Asset Management,Australia,117870648,
RZI.AX,RAIZINVEST FPO,Financial Services,Capital Markets,Australia,112898176,
S2R.AX,S2RESOURCE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,53531472,
S32.AX,SOUTH32 FPO,Basic Materials,Other Industrial Metals & Mining,Australia,13128912896,13576
S66.AX,STAR COMBO FPO,Consumer Defensive,Household & Personal Products,Australia,40413600,
SAM.AX,delisted,,,,,
SAN.AX,SAGALIO EN FPO,Energy,Oil & Gas E&P,Hong Kong,6753780,17
SAR.AX,error,,,,,
SAS.AX,SKYSPACE FPO,Technology,Communication Equipment,Australia,31325,
SAU.AX,STHN GOLD FPO,Basic Materials,Gold,Australia,18772952,
SAVE.AX,delisted,,,,,
SBI.AX,delisted,,,,,
SBM.AX,ST.BARBARA FPO,Basic Materials,Gold,Australia,1437288704,1328
SBR.AX,SABRE RES. FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10098360,
SBU.AX,delisted,,,,,
SBW.AX,SHEKEL FPO,Technology,Scientific & Technical Instruments,Israel,20678626,
SCG.AX,SCENTRE STAPLED,Real Estate,REIT—Retail,Australia,29689085952,2427
SCI.AX,SILVERCITY FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10234560,
SCL.AX,SCHROLE GP FPO,Technology,Software—Application,Australia,22097700,
SCN.AX,SCORPION FPO,Basic Materials,Other Precious Metals & Mining,Australia,12714936,
SCP.AX,SHOPCENAUS STAPLED,Real Estate,REIT—Retail,Australia,8035348480,
SCT.AX,SCOUTSEC FPO,Industrials,Security & Protection Services,Australia,15295664,
SCU.AX,STEMCELL FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,22688668,
SDA.AX,error,,,,,
SDF.AX,STEADFAST FPO,Financial Services,Insurance Brokers,Australia,3372731904,
SDG.AX,SUNLAND FPO,Real Estate,Real Estate—Development,Australia,312154784,
SDI.AX,SDI FPO,Healthcare,Medical Instruments & Supplies,Australia,97470120,
SDL.AX,delisted,,,,,
SDV.AX,SCIDEV FPO,Basic Materials,Specialty Chemicals,Australia,108020096,
SDX.AX,delisted,,,,,
SE1.AX,SENSERA FPO,Technology,Semiconductors,Australia,21348822,
SEC.AX,SPHERIA EC FPO,Financial,Asset Management,Australia,139972112,
SEI.AX,delisted,,,,,
SEK.AX,SEEK FPO,Industrials,Staffing & Employment Services,Australia,9916613632,10000
SELF.AX,error,,,,,
SEN.AX,SENETAS FPO,Technology,Software—Infrastructure,Australia,55189648,61
SEQ.AX,SEQUOIA FPO,Financial Services,Financial Conglomerates,Australia,52115200,
SER.AX,STRATEGIC FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10206720,
SES.AX,SECOS FPO,Consumer Cyclical,Packaging & Containers,Australia,154722832,
SF1.AX,STEMIFY FPO,Consumer Defensive,Education & Training Services,Australia,3139440,
SFC.AX,SCHAFFER FPO,Consumer Cyclical,Auto Parts,Australia,270424416,900
SFG.AX,SEAFARMS FPO,Consumer Defensive,Farm Products,Australia,218025920,
SFM.AX,SANTAFEMIN FPO,Basic Materials,Gold,Australia,7281880,
SFR.AX,SANDFIRE FPO,Basic Materials,Copper,Australia,1037420928,
SFX.AX,SHEFF RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,134961456,
SFY.AX,error,,,,,
SGC.AX,SACGASCO FPO,Energy,Oil & Gas E&P,Australia,37690348,
SGF.AX,SGFLEET FPO,Industrials,Rental & Leasing Services,Australia,676372800,
SGH.AX,SLATER & G FPO,Consumer Cyclical,Personal Services,Australia,111275200,
SGI.AX,STEALTH FPO,Industrials,Industrial Distribution,Australia,9870300,150
SGLLV.AX,SUNRICE B LTDVOTE,Consumer Defensive,Farm Products,Australia,395136960,2000
SGM.AX,SIMS METAL FPO,Basic Materials,Steel,Australia,2879519488,3862
SGO.AX,delisted,,,,,
SGP.AX,STOCKLAND. STAPLED,Real Estate,REIT—Diversified,Australia,10622906368,1600
SGQ.AX,ST GEORGE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,44311784,
SGR.AX,STAR ENT FPO,Consumer Cyclical,Resorts & Casinos,Australia,3684294144,
SHE.AX,STONEHORSE FPO,Energy,Oil & Gas E&P,Australia,12018744,
SHH.AX,SHREE MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,12138555,
SHJ.AX,SHINE CORP FPO,Consumer Cyclical,Personal Services,Australia,157668432,903
SHK.AX,delisted,,,,,
SHL.AX,SONIC HLTH FPO,Healthcare,Medical Care Facilities,Australia,17126072320,37000
SHM.AX,SHRIRO FPO,Consumer Cyclical,Specialty Retail,Australia,80348944,224
SHO.AX,SPORTSH FPO,Communication Services,Internet Content & Information,Australia,16148947,
SHV.AX,SELECT FPO,Consumer Defensive,Packaged Foods,Australia,720141760,533
SI6.AX,SIXSIG MET FPO,Basic Materials,Other Industrial Metals & Mining,Australia,25074180,
SIG.AX,SIGMAHEALT FPO,Healthcare,Medical Distribution,Australia,736199616,
SIH.AX,SIHAYO FPO,Basic Materials,Gold,Australia,51596440,22
SIL.AX,SMILES INC FPO,Healthcare,Medical Care Facilities,Australia,2543786,
SIO.AX,SIMONDS FPO,Consumer Cyclical,Residential Construction,Australia,71921000,
SIQ.AX,SMARTGROUP FPO,Industrials,Specialty Business Services,Australia,848418816,547
SIS.AX,SIMBLE FPO,Technology,Software—Application,Australia,10057054,
SIT.AX,SITE GROUP FPO,Consumer Defensive,Education & Training Services,Australia,13459921,216
SIV.AX,SIV CAPITL FPO,Industrials,Rental & Leasing Services,Australia,10798673,
SIX.AX,SPRINTEX FPO,Consumer Cyclical,Auto Parts,Australia,9500000,
SKC.AX,SKYCITY FPO NZX,Consumer Cyclical,Resorts & Casinos,New Zealand,2407667968,3462
SKF.AX,SKYFII FPO,Technology,Software—Infrastructure,Australia,65440196,
SKI.AX,SPARK INFR STP FORUS,Utilities,Utilities—Regulated Electric,Australia,7756901376,5400
SKN.AX,SKNELEMENT FPO,Consumer Defensive,Household & Personal Products,Australia,36747700,
SKO.AX,SERKO FPO NZX,Technology,Software—Infrastructure,New Zealand,668727872,235
SKT.AX,SKY NET TV FPO NZ,Communication Services,Entertainment,New Zealand,283748800,
SKY.AX,SKYMETALS FPO,Basic Materials,Gold,Australia,47259656,
SL1.AX,SYMBOL MNG FPO,Basic Materials,Other Industrial Metals & Mining,Australia,2505,
SLC.AX,SUPERLOOP FPO,Communication Services,Telecom Services,Australia,342084704,300
SLF.AX,error,,,,,
SLK.AX,SEALINK FPO,Consumer Cyclical,Leisure,Australia,1996167040,
SLM.AX,delisted,,,,,
SLR.AX,SILVERLAKE FPO,Basic Materials,Gold,Australia,1414927872,
SLX.AX,SILEX FPO,Technology,Semiconductors,Australia,224597104,
SLZ.AX,SULTAN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,14602224,
