,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
DISH,0.057362814931671294,0.9106064568709489,0.07875560538116598,5546064.516129033
DG,-0.06569959744566194,-1.0429487764696554,-0.06338434883049374,2320004.0967741935
DLTR,-0.0045359585031754315,-0.07200610894026586,-0.012268266085060054,1964476.7419354839
D,-0.013029232751620662,-0.20683265780859642,-0.015103338632750405,4166382.419354839
DPZ,-0.05373385394566667,-0.8529984871518049,-0.06176562337527293,649994.6129032258
DOV,0.12816690705467715,2.0345865742500338,0.10595863427445827,748794.6129032258
DOW,0.12456577870624122,1.9774204339549164,0.16090892296323667,4149532.806451613
DTE,0.05842120616789957,0.9274078968761703,0.04302884615384608,948627.6129032258
DUK,0.00604412406633609,0.09594749503647453,0.00021713169037016633,2963698.4838709678
DRE,0.05457481037527992,0.8663482566089896,0.04017180394138463,1877736.5483870967
DD,0.08986672930317599,1.4265901012497872,0.12538585917977366,12988686.870967742
DXC,0.14557047048879046,2.31085957888804,0.25138711054204016,3141202.290322581
ETFC,,,,
EMN,0.0993275471344072,1.5767759283341267,0.1065234528971226,862492.7741935484
ETN,0.17940767041301536,2.8480084752616763,0.1871460442766431,2157764.8852459015
EBAY,0.0842402402165269,1.3372723559836326,0.10080645161290323,7715041.096774193
ECL,-0.03573232480513856,-0.5672330712034869,-0.03906705539358592,913231.7741935484
EIX,-0.07375595200317044,-1.1708394402672313,-0.06885194479297366,1942563.7419354839
EW,-0.048958367898053225,-0.7771899963231413,-0.049089841456253745,2526338.419354839
EA,-0.06242614312559442,-0.9909843001154833,-0.07386606000284364,2826334.6774193547
EMR,0.109013320780047,1.7305328182638848,0.09667637069383793,2618993.4838709678
ETR,-0.045974222451227995,-0.7298181559530696,-0.04932735426008971,1535253.6451612904
EOG,0.17019581079554993,2.7017747373001635,0.3935289691497367,4697876.612903226
EFX,-0.1085396342261773,-1.7230132773382782,-0.10589936976960429,726279.4193548387
EQIX,-0.026047615908525775,-0.4134930836405338,-0.03852567419929842,577144.9032258064
EQR,0.24874977288123135,3.948780226365222,0.2639919082939987,2579210.290322581
ESS,0.1892959105556414,3.0049794211905225,0.20658225759887822,454923.8064516129
EL,0.11978129236425494,1.9014690678824313,0.15175718849840245,1412974.3548387096
EVRG,0.09275733781829049,1.4724770888616192,0.07903402854006587,2046934.6129032257
ES,-0.042375148553049795,-0.6726846290447297,-0.0465196814036708,1525378.322580645
RE,0.08793783963439084,1.3959699270292636,0.08638058901701881,231193.35483870967
EXC,0.018039857008412163,0.28637385198854537,0.010065543071161042,5084992.903225807
EXPE,0.25015254940369414,3.9710486133058414,0.39603174603174607,3289949.193548387
EXPD,0.147640755740462,2.343724338401366,0.12947964051925,1096460.1290322582
EXR,0.1933766053439966,3.0697584427085935,0.1894312583967757,829529.0645161291
XOM,0.2601895459959679,4.130380994664796,0.4010223048327137,29678986.870967742
FFIV,0.1327687680584822,2.1076388529549592,0.13079346892008012,721484.0
FB,0.00307833871955548,0.04886711221898883,-0.007766285610596938,19445375.774193548
FAST,-0.03235911246566541,-0.5136849853855249,-0.037527593818984496,3174401.2580645164
FRT,0.1520958463689515,2.4144467096287916,0.17811595756081883,779609.8852459016
FDX,-0.062207673191759905,-0.9875161974322582,-0.0747182753552181,2808483.9032258065
FIS,0.00968513437865991,0.1537467418810572,0.0006892273761113399,4491996.161290322
FITB,0.24929155511415924,3.957380752683705,0.40642303433001115,5441574.258064516
FE,0.11757786097191922,1.8664906789117526,0.11815286624203825,4767457.225806451
FRC,0.19461072017594955,3.089349408316456,0.2636404293381038,1005485.6129032258
FISV,0.08723544602153094,1.3848197740966188,0.08109522148587371,4521784.903225807
FLT,0.025941804871928677,0.4118133855077225,0.019352033050663096,617030.7741935484
FLIR,0.16529593001196535,2.623991541256789,0.3008870214752566,2363748.0967741935
FLS,0.06721999311919369,1.067084309549157,0.07873806998939552,963512.9032258064
FMC,-0.016611540593808045,-0.26370003182922186,-0.029393860335681324,905805.5483870967
F,0.244399868967548,3.879727642469426,0.4371584699453552,78151121.32258065
FTNT,0.2866955705142813,4.551151089387424,0.4432559550902747,1223100.6451612904
FTV,-0.010944571920866857,-0.17373969305204515,-0.0170028818443805,2186537.870967742
FBHS,0.0532643178074495,0.8455448320321233,0.05419641812009827,889913.0645161291
FOXA,0.20713669485168285,3.2881930918405557,0.4814555633310009,5632746.064516129
FOX,0.19307852141650297,3.0650265070567526,0.4112017015242822,1710029.8064516129
BEN,0.13252594109222485,2.1037840943689354,0.19618196588139716,3479703.3870967743
